year,trifd,frsid,facility,address,city,county,state,zip,lat,long,transfer,release
2018,12415LHGHPROUTE,1.10001E+11,LEHIGH CEMENT CO LLC - CEMENTON FACILITY,120 ALPHA RD,CATSKILL,GREENE,NY,12414,42.132297,-73.918665,0,8.54
2018,13221CRSHNWOLFA,1.10031E+11,COOPER CROUSE-HINDS LLC,1201 WOLF ST,SYRACUSE,ONONDAGA,NY,13208,43.081668,-76.165816,182,339
2018,13165WRGRC228EA,1.10019E+11,EVANS CHEMETICS LP,228 E MAIN ST,WATERLOO,SENECA,NY,13165,42.901943,-76.854586,0,255
2018,1442WNRTHR5251S,1.10002E+11,NORTHRUP BROCKPORT,5251 SWEDEN WALKER RD,BROCKPORT,MONROE,NY,14420,43.17364,-77.90738,0,0.45035
2018,1422WSTKTB55CMP,1.10019E+11,SUIT-KOTE BUFFALO,505 COMO PARK BLVD,BUFFALO,ERIE,NY,14227,42.89317,-78.73921,0,0.32
2018,1155WCRBND1BAYB,1.1001E+11,SPRAGUE LAWRENCE TERMINAL,1 BAY BLVD,LAWRENCE,NASSAU,NY,11559,40.62806,-73.73837,0,134.94
2018,14001WHTNG13550,1.10001E+11,WHITING DOOR MANUFACTURING CORP BLOOMINGDALE FACILITY,13550 BLOOMINGDALE RD,AKRON,ERIE,NY,14001,43.031,-78.47975,139.27,0.31
2018,10009CNSLD801E1,1.1E+11,CONSOLIDATED EDISON CO OF NEW YORK - EAST RIVER FACILITY,801 E 14 ST,MANHATTAN,NEW YORK,NY,10009,40.7278,-73.9733,0,42568
2018,14207MRCNB70SAY,1.10058E+11,AURUBIS BUFFALO INC,70 SAYRE ST,BUFFALO,ERIE,NY,14207,42.94765,-78.89284,6.02,6.026
2018,14825VLCRF5362R,1.10047E+11,VULCRAFT OF NEW YORK INC,621 MAIN STREET,CHEMUNG,CHEMUNG,NY,14825,42.00758,-76.61227,405.312,1.312
2018,10454CSTLL939E1,1.10013E+11,SPRAGUE BRONX TERMINAL,939 E 138TH ST,BRONX,BRONX,NY,10454,40.80155,-73.90631,0,0
2018,11901TSCCR212SO,1.1E+11,UNITED RIVERHEAD TERMINAL INC,212 SOUND SHORE RD,RIVERHEAD,SUFFOLK,NY,11901,40.978917,-72.643111,0,197
2018,14845HRDNG3575O,1.1E+11,HARDINGE INC,1 HARDINGE DR,ELMIRA,CHEMUNG,NY,14903,42.1398,-76.8225,1344,25
2018,1364WRTVND1837S,1.10002E+11,VANDERBILT MINERALS LLC - GOUVERNEUR MINERALS DIV,1837 STATE HIGHWAY 812,GOUVERNEUR,ST LAWRENCE,NY,13642,44.25844,-75.396397,0.00088,2.00725
2018,14873LTRLF2000T,1.10001E+11,ULTRALIFE CORP,2000 TECHNOLOGY PKWY,NEWARK,WAYNE,NY,14513,43.026,-77.089,0,0
2018,1443WTHMSL28DAV,1.10069E+11,THOMAS ELECTRONICS OF NEW YORK INC,208 DAVIS PKWY,CLYDE,WAYNE,NY,14433,43.07942,-76.86079,83.38,17.7
2018,13476DRYLCWARDS,1.1E+11,H P HOOD LLC,19 WARD ST,VERNON,ONEIDA,NY,13476,43.08302,-75.53591,0,0
2018,12553WRXTR1096R,1.10007E+11,GLOBAL COS LLC CARGO TERMINAL,1096 RIVER RD,NEW WINDSOR,ORANGE,NY,12553,41.47502,-74.014206,255.28,198.35
2018,11220HCRPX1458T,1.10022E+11,IEH CORP,140 58TH ST 8E,BROOKLYN,KINGS,NY,11220,40.64505,-74.02237,0,0.06105
2018,11706STRLC1714T,1.10017E+11,"ASTRO ELECTROPLATING,INC",171 4TH AVE,BAY SHORE,SUFFOLK,NY,11706,40.72507,-73.25199,0,0
2018,12138TCNCPCOONB,1.10002E+11,TONOGA INC DBA TACONIC,136 COON BROOK RD,PETERSBURGH,RENSSELAER,NY,12138,42.74245,-73.35747,983,288.8
2018,11787GLLLC300MA,1.10002E+11,PARKER HANNIFIN CORP FLUID SYSTEMS DIV,300 MARCUS BLVD,HAUPPAUGE,SUFFOLK,NY,11788,40.82034,-73.24839,30,32
2018,11590ZMNCX717MA,1.10001E+11,AERO STRUCTURES LONG ISLAND INC,717 MAIN ST,WESTBURY,NASSAU,NY,11590,40.75746,-73.55607,19756,0
2018,13365CHRRY575EA,1.10002E+11,FELDMEIER EQUIPMENT INC,575 E MILL ST,LITTLE FALLS,HERKIMER,NY,13365,43.04136,-74.85564,26658,12130
2018,14021GRHMM20FLO,1.1E+11,GRAHAM CORP,20 FLORENCE AVE,BATAVIA,GENESEE,NY,14020,42.99163,-78.16832,96810,18.3
2018,1155WCRBND1BAYB,1.1001E+11,SPRAGUE LAWRENCE TERMINAL,1 BAY BLVD,LAWRENCE,NASSAU,NY,11559,40.62806,-73.73837,0,141.48
2018,14760GRFFT1650E,1.1E+11,GRIFFITH ENERGY - OLEAN,1637 E STATE ST,OLEAN,CATTARAUGUS,NY,14760,42.07114,-78.395687,0,0
2018,12158GNRLLNORYL,1.1E+11,SABIC INNOVATIVE PLASTICS US LLC,1 NORYL AVE,SELKIRK,ALBANY,NY,12158,42.575416,-73.853563,14196.4036,6969.403
2018,14807CRWLY25HUR,1.1E+11,HP HOOD LLC ARKPORT,25 HURLBUT ST,ARKPORT,STEUBEN,NY,14807,42.393829,-77.700499,2983.5,331.5
2018,13316CMDNW12MAS,1.10042E+11,OMEGA WIRE INC- PLANT 1,12 MASONIC AVE,CAMDEN,ONEIDA,NY,13316,43.336379,-75.75236,21572,2418.86
2018,13619SLCKC465SC,1.1E+11,SLACK CHEMICAL CO INC,465 S. CLINTON ST.,CARTHAGE,JEFFERSON,NY,13619,43.977222,-75.598056,0,0
2018,14021GRHMM20FLO,1.1E+11,GRAHAM CORP,20 FLORENCE AVE,BATAVIA,GENESEE,NY,14020,42.99163,-78.16832,251195,5
2018,14760GRFFT1650E,1.1E+11,GRIFFITH ENERGY - OLEAN,1637 E STATE ST,OLEAN,CATTARAUGUS,NY,14760,42.07114,-78.395687,0,0
2018,13827HDCCRBODLE,1.1E+11,HADCO (SANMINA) CORP - OWEGO DIV,1200 TAYLOR RD,OWEGO,TIOGA,NY,13827,42.102778,-76.227111,0,2107
2018,11706STRLC1714T,1.10017E+11,"ASTRO ELECTROPLATING,INC",171 4TH AVE,BAY SHORE,SUFFOLK,NY,11706,40.72507,-73.25199,250,10
2018,12801FNCHP1GLEN,1.1E+11,FINCH PAPER LLC,1 GLEN ST,GLENS FALLS,WARREN,NY,12801,43.308507,-73.634808,0,0
2018,12920MCCDM23COL,1.1E+11,AGRI-MARK INC  MCCADAM PLANT,39 MCCADAM LN,CHATEAUGAY,FRANKLIN,NY,12920,44.923347,-74.078447,0,10
2018,14021GRHMM20FLO,1.1E+11,GRAHAM CORP,20 FLORENCE AVE,BATAVIA,GENESEE,NY,14020,42.99163,-78.16832,48023,12
2018,13676MDSPC547AS,1.10019E+11,POTSDAM SPECIALTY PAPER INC,547A SISSONVILLE RD,POTSDAM,ST LAWRENCE,NY,13676,44.71334,-74.99576,0,0
2018,14225DRRCK590DU,1.1E+11,DERRICK CORP,590 DUKE RD,CHEEKTOWAGA,ERIE,NY,14225,42.904,-78.75905,41668.01,0.01
2018,14760GRFFT1650E,1.1E+11,GRIFFITH ENERGY - OLEAN,1637 E STATE ST,OLEAN,CATTARAUGUS,NY,14760,42.07114,-78.395687,0.000022,0.00324
2018,12801GLNSF313LO,1.10002E+11,LEHIGH CEMENT CO LLC - GLENS FALLS PLANT,313 WARREN ST,GLENS FALLS,WARREN,NY,12801,43.3086,-73.6195,0,11.405
2018,14821PLLDR8600M,1.1E+11,UPSTATE FARMS CHEESE LLC,8600 MAIN ST,CAMPBELL,STEUBEN,NY,14821,42.228091,-77.187066,508,129829
2018,12801FNCHP1GLEN,1.1E+11,FINCH PAPER LLC,1 GLEN ST,GLENS FALLS,WARREN,NY,12801,43.308507,-73.634808,843,164752
2018,12801FNCHP1GLEN,1.1E+11,FINCH PAPER LLC,1 GLEN ST,GLENS FALLS,WARREN,NY,12801,43.308507,-73.634808,9059,48727
2018,12068KYMRKRTE33,1.10008E+11,KEYMARK CORP,1188 CAYADUTTA ST RT 334,FONDA,MONTGOMERY,NY,12068,42.956111,-74.389056,869,794
2018,12801GLNSF313LO,1.10002E+11,LEHIGH CEMENT CO LLC - GLENS FALLS PLANT,313 WARREN ST,GLENS FALLS,WARREN,NY,12801,43.3086,-73.6195,0,40834
2018,13642ZCMNS408SY,1.10001E+11,ST LAWRENCE ZINC CO BALMAT 4 MINE & MILL,408 SYLVIA LAKE RD,GOUVERNEUR,ST LAWRENCE,NY,13642,44.265028,-75.408139,0,23841
2018,14094TWNLK520MI,1.1E+11,TWIN LAKE CHEMICAL INC,520 MILL ST,LOCKPORT,NIAGARA,NY,14094,43.184167,-78.699722,0,0
2018,14702JMSTW105WA,1.1E+11,JAMESTOWN ELECTRO PLATING WORKS INC,105 WATER ST,JAMESTOWN,CHAUTAUQUA,NY,14701,42.0949,-79.22829,0,0
2018,14043PCBPZ3425W,1.10004E+11,PCB PIEZOTRONICS,3425 WALDEN AVE,DEPEW,ERIE,NY,14043,42.91409,-78.68323,1111,1111
2018,1452WPNFLD746WH,1.10002E+11,PENFIELD FACILITY,746 WHALEN ROAD,PENFIELD,MONROE,NY,14526,43.14485,-77.48456,0,0.244
2018,13165WRGRC228EA,1.10019E+11,EVANS CHEMETICS LP,228 E MAIN ST,WATERLOO,SENECA,NY,13165,42.901943,-76.854586,5,1505
2018,14001WHTNG113CE,1.1E+11,WHITING DOOR MANUFACTURING CORP,113 CEDAR ST,AKRON,ERIE,NY,14001,43.02812,-78.50094,51275,92.3
2018,14001WHTNG113CE,1.1E+11,WHITING DOOR MANUFACTURING CORP,113 CEDAR ST,AKRON,ERIE,NY,14001,43.02812,-78.50094,14466,109.06
2018,1070WLCNND2MARB,1.10057E+11,ELCAN INDUSTRIES INC,20 MARBLEDALE RD,TUCKAHOE,WESTCHESTER,NY,10707,40.94961,-73.82203,0,1
2018,14225DRRCK590DU,1.1E+11,DERRICK CORP,590 DUKE RD,CHEEKTOWAGA,ERIE,NY,14225,42.904,-78.75905,1194.07,0.07
2018,14225DRRCK590DU,1.1E+11,DERRICK CORP,590 DUKE RD,CHEEKTOWAGA,ERIE,NY,14225,42.904,-78.75905,340164,22
2018,1422WSTKTB55CMP,1.10019E+11,SUIT-KOTE BUFFALO,505 COMO PARK BLVD,BUFFALO,ERIE,NY,14227,42.89317,-78.73921,0,0.0012213
2018,11901DCHMN1852O,1.1E+11,BERRY SPECIALTY TAPES LLC,1852 OLD COUNTRY RD,RIVERHEAD,SUFFOLK,NY,11901,40.926097,-72.709821,4120,4885
2018,12068KYMRKRTE33,1.10008E+11,KEYMARK CORP,1188 CAYADUTTA ST RT 334,FONDA,MONTGOMERY,NY,12068,42.956111,-74.389056,29709,9538
2018,14240THPLL250GA,1.10009E+11,ADM MILLING CO,250 GANSON ST,BUFFALO,ERIE,NY,14203,42.86636,-78.87194,0,0
2018,12553WRXTR1096R,1.10007E+11,GLOBAL COS LLC CARGO TERMINAL,1096 RIVER RD,NEW WINDSOR,ORANGE,NY,12553,41.47502,-74.014206,0,6.55
2018,1347WJHRHD1WARD,1.10056E+11,JH RHODES CO INC,10 WARD ST,VERNON,ONEIDA,NY,13476,43.08268,-75.5344,27434,2.13
2018,14094GNRLM200UP,1.1E+11,GM COMPONENTS HOLDINGS LLC,200 UPPER MOUNTAIN RD MANUFACTURING PLANT,LOCKPORT,NIAGARA,NY,14094,43.165966,-78.740509,277,81.7
2018,14701BLCKS1111A,1.1E+11,TITANX ENGINE COOLING INC,2258 ALLEN ST,JAMESTOWN,CHAUTAUQUA,NY,14701,42.10986,-79.2065,2170.12,5.2
2018,12158GNRLLNORYL,1.1E+11,SABIC INNOVATIVE PLASTICS US LLC,1 NORYL AVE,SELKIRK,ALBANY,NY,12158,42.575416,-73.853563,0,94.01
2018,1179WWDNGRNRTHC,1.10008E+11,NATIONAL GRID WADING RIVER IC FACILITY,NORTH COUNTRY ROAD,WADING RIVER,SUFFOLK,NY,11786,40.956823,-72.877396,0,8.8
2018,11706STRLC1714T,1.10017E+11,"ASTRO ELECTROPLATING,INC",171 4TH AVE,BAY SHORE,SUFFOLK,NY,11706,40.72507,-73.25199,0,0
2018,13619SLCKC465SC,1.1E+11,SLACK CHEMICAL CO INC,465 S. CLINTON ST.,CARTHAGE,JEFFERSON,NY,13619,43.977222,-75.598056,0,0
2018,14807CRWLY25HUR,1.1E+11,HP HOOD LLC ARKPORT,25 HURLBUT ST,ARKPORT,STEUBEN,NY,14807,42.393829,-77.700499,0,0
2018,13461SHRRL12ESE,1.10014E+11,SHERRILL MANUFACTURING INC,102 E SENECA ST - STE 510,SHERRILL,ONEIDA,NY,13461,43.076944,-75.598611,280,280.44
2018,14150GNRLM305SA,1.1E+11,3M CO - TONAWANDA,305 SAWYER AVE,TONAWANDA,ERIE,NY,14150,42.975756,-78.91827,847,327075
2018,1155WCRBND1BAYB,1.1001E+11,SPRAGUE LAWRENCE TERMINAL,1 BAY BLVD,LAWRENCE,NASSAU,NY,11559,40.62806,-73.73837,0,0
2018,12801FNCHP1GLEN,1.1E+11,FINCH PAPER LLC,1 GLEN ST,GLENS FALLS,WARREN,NY,12801,43.308507,-73.634808,0,2085
2018,12158GNRLLNORYL,1.1E+11,SABIC INNOVATIVE PLASTICS US LLC,1 NORYL AVE,SELKIRK,ALBANY,NY,12158,42.575416,-73.853563,22150.2,7230.3
2018,14304THGDY5408B,1.10019E+11,GOODYEAR TIRE & RUBBER CO,5500 GOODYEAR DR,NIAGARA FALLS,NIAGARA,NY,14304,43.08571,-79.00174,33066,7077
2018,13753MRNNGNEWYO,1.10014E+11,SAPUTO DAIRY FOODS USA LLC,NEW YORK STATE RT 10,FRASER,DELAWARE,NY,13753,42.244667,-74.962167,5390.64,31717.25
2018,13605GRTLK23PHE,1.1E+11,GREAT LAKES CHEESE OF NY INC,23 PHELPS ST,ADAMS,JEFFERSON,NY,13605,43.81154,-76.02923,0,14444
2018,14218BTHLHBARRO,1.10001E+11,REPUBLIC STEEL -  LACKAWANNA,S3049 LAKE SHORE RD,BLASDELL,ERIE,NY,14219,42.80243,-78.84638,1,124
2018,14892LPRNF400LE,1.1E+11,LEPRINO FOODS CO,400 LEPRINO AVE,WAVERLY,TIOGA,NY,14892,42.000333,-76.556167,0,78342
2018,12553MBLLN1281R,1.1E+11,GLOBAL COS LLC NEWBURGH TERMINAL,1281 RIVER RD,NEW WINDSOR,ORANGE,NY,12553,41.487139,-74.008528,3,7.88
2018,13502THNDM1676L,1.1E+11,INDIUM CORP OF AMERICA,1676 LINCOLN AVE,UTICA,ONEIDA,NY,13502,43.09309,-75.26018,0.213,0.32913
2018,13642ZCMNS408SY,1.10001E+11,ST LAWRENCE ZINC CO BALMAT 4 MINE & MILL,408 SYLVIA LAKE RD,GOUVERNEUR,ST LAWRENCE,NY,13642,44.265028,-75.408139,0,1727484
2018,10454CSTLL939E1,1.10013E+11,SPRAGUE BRONX TERMINAL,939 E 138TH ST,BRONX,BRONX,NY,10454,40.80155,-73.90631,0,138.73
2018,11901TSCCR212SO,1.1E+11,UNITED RIVERHEAD TERMINAL INC,212 SOUND SHORE RD,RIVERHEAD,SUFFOLK,NY,11901,40.978917,-72.643111,0,6296.3
2018,13642ZCMNS408SY,1.10001E+11,ST LAWRENCE ZINC CO BALMAT 4 MINE & MILL,408 SYLVIA LAKE RD,GOUVERNEUR,ST LAWRENCE,NY,13642,44.265028,-75.408139,0,145
2018,1216WCLLNN1SUTH,1.10001E+11,CALLANAN INDUSTRIES INC SOUTH BETHLEHEM FACILITY,105 PETER CALLANAN DR,SOUTH BETHLEHEM,ALBANY,NY,12161,42.523187,-73.851342,0,0.395
2018,1030WDMNDC118GR,1.10034E+11,USC - FERRARA BROTHERS LLC - GREENFIELD AVENUE,118 GREENFIELD AVE,STATEN ISLAND,RICHMOND,NY,10304,40.6181,-74.07405,0,0.2475
2018,14605THGNS445ST,1.1E+11,HIGH FALLS OPERATING CO LLC,445 SAINT PAUL ST,ROCHESTER,MONROE,NY,14605,43.164448,-77.616186,0,17914
2018,11706STRLC1714T,1.10017E+11,"ASTRO ELECTROPLATING,INC",171 4TH AVE,BAY SHORE,SUFFOLK,NY,11706,40.72507,-73.25199,0,750
2018,11742RCHRD607UN,1.1E+11,RICHARD M FLYNN POWER PLANT,607 UNION AVE,HOLTSVILLE,SUFFOLK,NY,11742,40.815848,-73.0641,0,27.8
2018,14048RLSTN3800M,1.1E+11,NESTLE PURINA PETCARE CO,3800 MIDDLE RD,DUNKIRK,CHAUTAUQUA,NY,14048,42.49006,-79.308,0,0
2018,13165WRGRC228EA,1.10019E+11,EVANS CHEMETICS LP,228 E MAIN ST,WATERLOO,SENECA,NY,13165,42.901943,-76.854586,5,1019
2018,14207MRCNB70SAY,1.10058E+11,AURUBIS BUFFALO INC,70 SAYRE ST,BUFFALO,ERIE,NY,14207,42.94765,-78.89284,7662,7256
2018,13642ZCMNS408SY,1.10001E+11,ST LAWRENCE ZINC CO BALMAT 4 MINE & MILL,408 SYLVIA LAKE RD,GOUVERNEUR,ST LAWRENCE,NY,13642,44.265028,-75.408139,0,19782
2018,11771MLLMX190PI,1.1E+11,MILL-MAX MANUFACTURING CORP,190 PINE HOLLOW RD,OYSTER BAY,NASSAU,NY,11771,40.86084,-73.5355,14916.54,0.1867
2018,11742RCHRD607UN,1.1E+11,RICHARD M FLYNN POWER PLANT,607 UNION AVE,HOLTSVILLE,SUFFOLK,NY,11742,40.815848,-73.0641,0,33.8
2018,14021GRHMM20FLO,1.1E+11,GRAHAM CORP,20 FLORENCE AVE,BATAVIA,GENESEE,NY,14020,42.99163,-78.16832,84072,0.035
2018,12866QDGRP56DUP,1.1E+11,QUAD/GRAPHICS INC,56 DUPLAINVILLE RD,SARATOGA SPRINGS,SARATOGA,NY,12866,43.065001,-73.828801,250,6703
2018,13619SLCKC465SC,1.1E+11,SLACK CHEMICAL CO INC,465 S. CLINTON ST.,CARTHAGE,JEFFERSON,NY,13619,43.977222,-75.598056,0,0
2018,14616FSHRS140BE,1.10004E+11,DWK LIFE SCIENCES LLC,140 BENNINGTON DR,ROCHESTER,MONROE,NY,14616,43.21682,-77.63804,59.93,95.85
2018,13365CHRRY575EA,1.10002E+11,FELDMEIER EQUIPMENT INC,575 E MILL ST,LITTLE FALLS,HERKIMER,NY,13365,43.04136,-74.85564,35798,6959
2018,11901TSCCR212SO,1.1E+11,UNITED RIVERHEAD TERMINAL INC,212 SOUND SHORE RD,RIVERHEAD,SUFFOLK,NY,11901,40.978917,-72.643111,0.05,0.03
2018,13905MTKRS33LEW,1.10004E+11,AMETEK PDS BINGHAMTON,33 LEWIS RD,BINGHAMTON,BROOME,NY,13905,42.14273,-75.93999,175.5,48.43
2018,14094GNRLM200UP,1.1E+11,GM COMPONENTS HOLDINGS LLC,200 UPPER MOUNTAIN RD MANUFACTURING PLANT,LOCKPORT,NIAGARA,NY,14094,43.165966,-78.740509,2243,61.1
2018,14125CMSTC40STE,1.10001E+11,BONDUELLE USA INC,40 STEVENS ST,OAKFIELD,GENESEE,NY,14125,43.062778,-78.275278,0,5
2018,14210PVSCH55LEE,1.1E+11,PVS CHEMICAL SOLUTIONS,55 LEE ST,BUFFALO,ERIE,NY,14210,42.864395,-78.840832,0,12858
2018,14006FLXVT1305E,1.1E+11,FLEXOVIT USA INC,1305 EDEN EVANS CENTER RD,ANGOLA,ERIE,NY,14006,42.652498,-79.010168,0,0
2018,12866QDGRP56DUP,1.1E+11,QUAD/GRAPHICS INC,56 DUPLAINVILLE RD,SARATOGA SPRINGS,SARATOGA,NY,12866,43.065001,-73.828801,7909.2,878.8
2018,11901TSCCR212SO,1.1E+11,UNITED RIVERHEAD TERMINAL INC,212 SOUND SHORE RD,RIVERHEAD,SUFFOLK,NY,11901,40.978917,-72.643111,0,897
2018,14227TTSTN175ST,1.1E+11,XYLEM INC (FLUID HANDLING LLC),175 STANDARD PKWY,CHEEKTOWAGA,ERIE,NY,14227,42.88946,-78.77235,22943.36,206.15
2018,12158GNRLLNORYL,1.1E+11,SABIC INNOVATIVE PLASTICS US LLC,1 NORYL AVE,SELKIRK,ALBANY,NY,12158,42.575416,-73.853563,3474.76,3665.9
2018,12068KYMRKRTE33,1.10008E+11,KEYMARK CORP,1188 CAYADUTTA ST RT 334,FONDA,MONTGOMERY,NY,12068,42.956111,-74.389056,0,3992
2018,12138TCNCPCOONB,1.10002E+11,TONOGA INC DBA TACONIC,136 COON BROOK RD,PETERSBURGH,RENSSELAER,NY,12138,42.74245,-73.35747,153,294.1
2018,13209CRCBLSTATE,1.1E+11,CRUCIBLE INDUSTRIES LLC,575 STATE FAIR BLVD,SOLVAY,ONONDAGA,NY,13209,43.085298,-76.223335,1208,474
2018,11590ZMNCX717MA,1.10001E+11,AERO STRUCTURES LONG ISLAND INC,717 MAIN ST,WESTBURY,NASSAU,NY,11590,40.75746,-73.55607,7773,1
2018,14304THGDY5408B,1.10019E+11,GOODYEAR TIRE & RUBBER CO,5500 GOODYEAR DR,NIAGARA FALLS,NIAGARA,NY,14304,43.08571,-79.00174,23383,1560
2018,10710LCTRN21GRA,1.10012E+11,ELECTRONIC DEVICES INC,21 GRAY OAKS AVE,YONKERS,WESTCHESTER,NY,10710,40.974657,-73.86794,7213.5,811.5
2018,14302CRBRN1625B,1.1E+11,SAINT-GOBAIN ADVANCED CERAMICS -STRUCTURAL CERAMICS,22 ACHESON DR,NIAGARA FALLS,NIAGARA,NY,14303,43.07981,-79.04012,0,26
2018,1366WNRWDM7971S,1.10031E+11,NORWOOD MIX PLANT,7971 STATE HIGHWAY 56,NORWOOD,ST LAWRENCE,NY,13668,44.783,-74.988,0,0.0044336
2018,10454CSTLL939E1,1.10013E+11,SPRAGUE BRONX TERMINAL,939 E 138TH ST,BRONX,BRONX,NY,10454,40.80155,-73.90631,0,0
2018,13827HDCCRBODLE,1.1E+11,HADCO (SANMINA) CORP - OWEGO DIV,1200 TAYLOR RD,OWEGO,TIOGA,NY,13827,42.102778,-76.227111,0.503,146.503
2018,14760GRFFT1650E,1.1E+11,GRIFFITH ENERGY - OLEAN,1637 E STATE ST,OLEAN,CATTARAUGUS,NY,14760,42.07114,-78.395687,0,0
2018,12415LHGHPROUTE,1.10001E+11,LEHIGH CEMENT CO LLC - CEMENTON FACILITY,120 ALPHA RD,CATSKILL,GREENE,NY,12414,42.132297,-73.918665,0,0.021
2018,13165WRGRC228EA,1.10019E+11,EVANS CHEMETICS LP,228 E MAIN ST,WATERLOO,SENECA,NY,13165,42.901943,-76.854586,5,3460
2018,1402WHPHDL514AG,1.10071E+11,HP HOOD LLC BATAVIA,5140 AGPARK DRIVE WEST,BATAVIA,GENESEE,NY,14020,42.983588,-78.14631,0,0
2018,13148GLDSP240FA,1.10012E+11,ITT GOULDS PUMPS INC,240 FALL ST,SENECA FALLS,SENECA,NY,13148,42.915399,-76.810796,6935,2225
2018,13165WRGRC228EA,1.10019E+11,EVANS CHEMETICS LP,228 E MAIN ST,WATERLOO,SENECA,NY,13165,42.901943,-76.854586,0,0
2018,14094TWNLK520MI,1.1E+11,TWIN LAKE CHEMICAL INC,520 MILL ST,LOCKPORT,NIAGARA,NY,14094,43.184167,-78.699722,0,0
2018,12553MBLLN1281R,1.1E+11,GLOBAL COS LLC NEWBURGH TERMINAL,1281 RIVER RD,NEW WINDSOR,ORANGE,NY,12553,41.487139,-74.008528,0.5,935
2018,13904FRTLYCOLES,1.1E+11,FRITO - LAY INC,10 SPUD LN,KIRKWOOD,BROOME,NY,13795,42.09723,-75.83831,36532.8,4059.2
2018,1350WNDMCR111BU,1.10019E+11,INDIUM CORP OF AMERICA,111 B US INESS PARK DR,UTICA,ONEIDA,NY,13502,43.089,-75.284,5426.15,0.52
2018,12068KYMRKRTE33,1.10008E+11,KEYMARK CORP,1188 CAYADUTTA ST RT 334,FONDA,MONTGOMERY,NY,12068,42.956111,-74.389056,1179,1074
2018,1155WCRBND1BAYB,1.1001E+11,SPRAGUE LAWRENCE TERMINAL,1 BAY BLVD,LAWRENCE,NASSAU,NY,11559,40.62806,-73.73837,0,0
2018,13476DRYLCWARDS,1.1E+11,H P HOOD LLC,19 WARD ST,VERNON,ONEIDA,NY,13476,43.08302,-75.53591,6481.8,836.2
2018,14760GRFFT1650E,1.1E+11,GRIFFITH ENERGY - OLEAN,1637 E STATE ST,OLEAN,CATTARAUGUS,NY,14760,42.07114,-78.395687,0.004,0.02158
2018,12553MBLLN1281R,1.1E+11,GLOBAL COS LLC NEWBURGH TERMINAL,1281 RIVER RD,NEW WINDSOR,ORANGE,NY,12553,41.487139,-74.008528,6.08,699.86
2018,14616FSHRS140BE,1.10004E+11,DWK LIFE SCIENCES LLC,140 BENNINGTON DR,ROCHESTER,MONROE,NY,14616,43.21682,-77.63804,0,0.61831
2018,13209CRCBLSTATE,1.1E+11,CRUCIBLE INDUSTRIES LLC,575 STATE FAIR BLVD,SOLVAY,ONONDAGA,NY,13209,43.085298,-76.223335,11734,1306
2018,12553MBLLN1281R,1.1E+11,GLOBAL COS LLC NEWBURGH TERMINAL,1281 RIVER RD,NEW WINDSOR,ORANGE,NY,12553,41.487139,-74.008528,0.03,94
2018,13148GLDSP240FA,1.10012E+11,ITT GOULDS PUMPS INC,240 FALL ST,SENECA FALLS,SENECA,NY,13148,42.915399,-76.810796,76678,269
2018,13424RSKNY9DRYR,1.1007E+11,ORISKANY,191 DRY RD,ORISKANY,ONEIDA,NY,13424,43.15842,-75.38844,0,0.0018197
2018,10962MTRLSRTE30,1.10001E+11,PRAXAIR ELECTRONICS,542 RT 303,ORANGEBURG,ROCKLAND,NY,10962,41.054556,-73.947028,27785.11,14.75
2018,12068KYMRKRTE33,1.10008E+11,KEYMARK CORP,1188 CAYADUTTA ST RT 334,FONDA,MONTGOMERY,NY,12068,42.956111,-74.389056,6304,6132
2018,13221CRSHNWOLFA,1.10031E+11,COOPER CROUSE-HINDS LLC,1201 WOLF ST,SYRACUSE,ONONDAGA,NY,13208,43.081668,-76.165816,0,1.3
2018,12602BMCRPSOUTH,1.1002E+11,IBM CORP,2455 S RD,POUGHKEEPSIE,DUTCHESS,NY,12601,41.65892,-73.9306,1.86,3.86
2018,14302CRBRN1625B,1.1E+11,SAINT-GOBAIN ADVANCED CERAMICS -STRUCTURAL CERAMICS,22 ACHESON DR,NIAGARA FALLS,NIAGARA,NY,14303,43.07981,-79.04012,126589,123
2018,13461SHRRL12ESE,1.10014E+11,SHERRILL MANUFACTURING INC,102 E SENECA ST - STE 510,SHERRILL,ONEIDA,NY,13461,43.076944,-75.598611,0,0
2018,12158GNRLLNORYL,1.1E+11,SABIC INNOVATIVE PLASTICS US LLC,1 NORYL AVE,SELKIRK,ALBANY,NY,12158,42.575416,-73.853563,19436.32,4294.6
2018,14211NBSCB243UR,1.10002E+11,BIG HEART PET BRANDS,243 URBAN ST,BUFFALO,ERIE,NY,14211,42.909266,-78.830286,0,0
2018,13165WRGRC228EA,1.10019E+11,EVANS CHEMETICS LP,228 E MAIN ST,WATERLOO,SENECA,NY,13165,42.901943,-76.854586,5,265
2018,14094GNRLM200UP,1.1E+11,GM COMPONENTS HOLDINGS LLC,200 UPPER MOUNTAIN RD MANUFACTURING PLANT,LOCKPORT,NIAGARA,NY,14094,43.165966,-78.740509,1451,1401.6
2018,1123WSTRNC64CLU,1.1002E+11,USC - FERRARA BROTHERS LLC - COLUMBIA STREET,640 COLUMBIA STREET,BROOKLYN,KINGS,NY,11231,40.67089,-74.0089,0,0
